booking_id,client_id,walker_id,pet_id,service_type,scheduled_at,duration_min,zip,lat,lng,base_price,surge_multiplier,final_price,status,hour_of_day,day_of_week,month,is_peak_hour,is_weekend
B005460,C0020,W0002,P0043,walk_30,2024-02-04T17:00:00,30,07042,40.8098,-74.2026,16.0,1.0693,17.11,completed,17,6,2,1,1
B005461,C0020,W0006,P0043,drop_in,2024-02-08T07:00:00,20,07042,40.8098,-74.2026,14.0,1.1926,16.7,completed,7,3,2,1,0
B005462,C0020,W0006,P0043,walk_30,2024-02-08T09:30:00,30,07042,40.8098,-74.2026,16.0,1.2511,20.02,completed,9,3,2,1,0
B005463,C0021,W0004,P0052,walk_60,2024-02-05T09:15:00,60,07302,40.7178,-74.0431,24.0,1.2432,29.84,completed,9,0,2,1,0
B005464,C0021,W0008,P0068,walk_30,2024-02-05T17:30:00,30,07302,40.7178,-74.0431,16.0,1.1564,18.5,cancelled,17,0,2,1,0
B005465,C0022,W0006,P0004,walk_30,2024-02-08T17:15:00,30,07106,40.7432,-74.2365,16.0,1.2477,19.96,completed,17,3,2,1,0
B005466,C0022,W0007,P0004,drop_in,2024-02-09T17:15:00,20,07106,40.7432,-74.2365,14.0,1.1451,16.03,completed,17,4,2,1,0
B005467,C0022,W0008,P0004,walk_60,2024-02-09T08:45:00,60,07106,40.7432,-74.2365,24.0,1.2441,29.86,completed,8,4,2,1,0
B005468,C0022,W0002,P0004,walk_30,2024-02-07T18:00:00,30,07106,40.7432,-74.2365,16.0,1.201,19.22,completed,18,2,2,1,0
B005469,C0022,W0002,P0004,walk_30,2024-02-09T08:45:00,30,07106,40.7432,-74.2365,16.0,1.2663,20.26,completed,8,4,2,1,0
B005470,C0024,W0001,P0036,walk_30,2024-02-07T13:45:00,30,07104,40.7587,-74.1624,16.0,1.0605,16.97,completed,13,2,2,0,0
B005471,C0024,W0001,P0025,walk_60,2024-02-06T08:00:00,60,07104,40.7587,-74.1624,24.0,1.2547,30.11,cancelled,8,1,2,1,0
B005472,C0025,W0006,P0026,walk_60,2024-02-07T19:00:00,60,07018,40.7537,-74.2321,24.0,1.1861,28.47,completed,19,2,2,1,0
B005473,C0028,W0006,P0040,overnight,2024-02-04T16:45:00,720,07103,40.7282,-74.2107,55.0,0.9712,53.42,completed,16,6,2,0,1
B005474,C0028,W0008,P0040,walk_30,2024-02-06T08:00:00,30,07103,40.7282,-74.2107,16.0,1.3304,21.29,completed,8,1,2,1,0
B005475,C0028,W0008,P0040,walk_30,2024-02-10T17:30:00,30,07103,40.7282,-74.2107,16.0,1.0761,17.22,completed,17,5,2,1,1
B005476,C0028,W0005,P0040,walk_60,2024-02-04T15:15:00,60,07103,40.7282,-74.2107,24.0,0.9534,22.88,completed,15,6,2,0,1
B005477,C0028,W0005,P0040,drop_in,2024-02-10T09:30:00,20,07103,40.7282,-74.2107,14.0,1.1597,16.24,completed,9,5,2,1,1
B005478,C0028,W0008,P0040,drop_in,2024-02-08T13:15:00,20,07103,40.7282,-74.2107,14.0,1.0536,14.75,completed,13,3,2,0,0
B005479,C0029,W0008,P0058,walk_30,2024-02-05T08:00:00,30,07106,40.7432,-74.2365,16.0,1.3023,20.84,completed,8,0,2,1,0
B005480,C0029,W0004,P0058,drop_in,2024-02-10T11:30:00,20,07106,40.7432,-74.2365,14.0,0.9811,13.74,completed,11,5,2,0,1
B005481,C0030,W0007,P0035,walk_30,2024-02-06T19:30:00,30,07201,40.6634,-74.2107,16.0,1.24,19.84,completed,19,1,2,1,0
B005482,C0030,W0003,P0035,walk_30,2024-02-09T18:30:00,30,07201,40.6634,-74.2107,16.0,1.147,18.35,completed,18,4,2,1,0
B005483,C0030,W0007,P0035,walk_60,2024-02-09T19:00:00,60,07201,40.6634,-74.2107,24.0,1.1788,28.29,completed,19,4,2,1,0
B005484,C0031,W0003,P0006,drop_in,2024-02-10T19:30:00,20,07208,40.6734,-74.1987,14.0,1.0857,15.2,completed,19,5,2,1,1
B005485,C0031,W0003,P0006,walk_30,2024-02-04T07:30:00,30,07208,40.6734,-74.1987,16.0,1.156,18.5,completed,7,6,2,1,1
B005486,C0032,W0007,P0038,walk_30,2024-02-05T17:45:00,30,07018,40.7537,-74.2321,16.0,1.1496,18.39,cancelled,17,0,2,1,0
B005487,C0033,W0002,P0053,walk_60,2024-02-10T12:15:00,60,07042,40.8098,-74.2026,24.0,1.0039,24.09,completed,12,5,2,0,1
B005488,C0034,W0003,P0048,walk_30,2024-02-06T11:00:00,30,07201,40.6634,-74.2107,16.0,1.0477,16.76,completed,11,1,2,0,0
B005489,C0034,W0007,P0048,walk_30,2024-02-04T07:30:00,30,07201,40.6634,-74.2107,16.0,1.1529,18.45,completed,7,6,2,1,1
B005490,C0034,W0003,P0048,drop_in,2024-02-05T09:15:00,20,07201,40.6634,-74.2107,14.0,1.1976,16.77,no_show,9,0,2,1,0
B005491,C0035,W0004,P0014,walk_30,2024-02-08T09:30:00,30,07302,40.7178,-74.0431,16.0,1.2645,20.23,completed,9,3,2,1,0
B005492,C0035,W0005,P0014,walk_60,2024-02-04T16:00:00,60,07302,40.7178,-74.0431,24.0,0.9424,22.62,completed,16,6,2,0,1
B005493,C0035,W0001,P0066,walk_30,2024-02-08T10:15:00,30,07302,40.7178,-74.0431,16.0,1.0348,16.56,completed,10,3,2,0,0
B005494,C0035,W0002,P0014,walk_30,2024-02-04T06:30:00,30,07302,40.7178,-74.0431,16.0,0.9578,15.32,completed,6,6,2,0,1
B005495,C0036,W0005,P0012,walk_30,2024-02-04T17:30:00,30,07042,40.8098,-74.2026,16.0,1.0938,17.5,completed,17,6,2,1,1
B005496,C0036,W0005,P0012,drop_in,2024-02-08T07:30:00,20,07042,40.8098,-74.2026,14.0,1.2712,17.8,completed,7,3,2,1,0
B005497,C0037,W0005,P0027,walk_30,2024-02-08T19:15:00,30,07042,40.8098,-74.2026,16.0,1.2061,19.3,completed,19,3,2,1,0
B005498,C0038,W0006,P0051,drop_in,2024-02-08T07:00:00,20,07103,40.7282,-74.2107,14.0,1.2608,17.65,completed,7,3,2,1,0
B005499,C0038,W0003,P0060,walk_30,2024-02-10T09:15:00,30,07103,40.7282,-74.2107,16.0,1.1666,18.67,completed,9,5,2,1,1
B005500,C0038,W0002,P0060,overnight,2024-02-08T13:30:00,720,07103,40.7282,-74.2107,55.0,1.027,56.48,completed,13,3,2,0,0
B005501,C0040,W0007,P0013,walk_60,2024-02-09T11:45:00,60,07302,40.7178,-74.0431,24.0,1.0393,24.94,completed,11,4,2,0,0
B005502,C0041,W0002,P0032,walk_60,2024-02-04T19:15:00,60,07042,40.8098,-74.2026,24.0,1.0818,25.96,completed,19,6,2,1,1
B005503,C0041,W0005,P0032,walk_60,2024-02-10T11:30:00,60,07042,40.8098,-74.2026,24.0,0.9981,23.95,completed,11,5,2,0,1
B005504,C0042,W0001,P0061,walk_60,2024-02-04T09:30:00,60,07108,40.7151,-74.2154,24.0,1.1213,26.91,completed,9,6,2,1,1
B005505,C0042,W0006,P0061,walk_60,2024-02-09T11:00:00,60,07108,40.7151,-74.2154,24.0,1.0533,25.28,completed,11,4,2,0,0
B005506,C0042,W0007,P0061,walk_30,2024-02-06T11:30:00,30,07108,40.7151,-74.2154,16.0,1.0153,16.24,completed,11,1,2,0,0
B005507,C0043,W0007,P0032,walk_30,2024-02-04T12:45:00,30,07083,40.6998,-74.2612,16.0,0.9767,15.63,completed,12,6,2,0,1
B005508,C0043,W0006,P0032,drop_in,2024-02-09T11:15:00,20,07083,40.6998,-74.2612,14.0,1.0532,14.74,completed,11,4,2,0,0
B005509,C0044,W0003,P0010,walk_30,2024-02-04T12:15:00,30,07208,40.6734,-74.1987,16.0,0.9817,15.71,completed,12,6,2,0,1
B005510,C0045,W0008,P0044,walk_30,2024-02-07T13:45:00,30,07083,40.6998,-74.2612,16.0,1.034,16.54,completed,13,2,2,0,0
B005511,C0046,W0005,P0010,walk_60,2024-02-05T12:30:00,60,07083,40.6998,-74.2612,24.0,1.0222,24.53,completed,12,0,2,0,0
B005512,C0047,W0004,P0059,walk_60,2024-02-05T15:30:00,60,07208,40.6734,-74.1987,24.0,1.0136,24.33,completed,15,0,2,0,0
B005513,C0047,W0001,P0059,walk_60,2024-02-04T11:45:00,60,07208,40.6734,-74.1987,24.0,1.0052,24.12,completed,11,6,2,0,1
B005514,C0048,W0005,P0069,walk_30,2024-02-08T09:30:00,30,07103,40.7282,-74.2107,16.0,1.2488,19.98,completed,9,3,2,1,0
B005515,C0048,W0007,P0069,walk_30,2024-02-09T15:00:00,30,07103,40.7282,-74.2107,16.0,0.9844,15.75,completed,15,4,2,0,0
B005516,C0048,W0008,P0055,drop_in,2024-02-06T19:45:00,20,07103,40.7282,-74.2107,14.0,1.1408,15.97,completed,19,1,2,1,0
B005517,C0049,W0001,P0061,drop_in,2024-02-05T19:30:00,20,07103,40.7282,-74.2107,14.0,1.2248,17.15,completed,19,0,2,1,0
B005518,C0050,W0007,P0059,walk_30,2024-02-06T12:00:00,30,07201,40.6634,-74.2107,16.0,1.022,16.35,completed,12,1,2,0,0
B005519,C0050,W0007,P0006,walk_60,2024-02-10T09:15:00,60,07201,40.6634,-74.2107,24.0,1.1394,27.35,completed,9,5,2,1,1
B005520,C0050,W0007,P0059,overnight,2024-02-05T19:00:00,720,07201,40.6634,-74.2107,55.0,1.248,68.64,completed,19,0,2,1,0
B005521,C0050,W0003,P0059,walk_60,2024-02-05T13:30:00,60,07201,40.6634,-74.2107,24.0,1.0854,26.05,completed,13,0,2,0,0
B005522,C0052,W0005,P0057,walk_60,2024-02-04T09:00:00,60,07042,40.8098,-74.2026,24.0,1.1697,28.07,completed,9,6,2,1,1
B005523,C0053,W0006,P0039,walk_30,2024-02-05T18:30:00,30,07208,40.6734,-74.1987,16.0,1.204,19.26,completed,18,0,2,1,0
B005524,C0055,W0007,P0028,drop_in,2024-02-10T08:30:00,20,07305,40.6987,-74.0876,14.0,1.1695,16.37,completed,8,5,2,1,1
B005525,C0056,W0002,P0049,walk_60,2024-02-08T08:15:00,60,07042,40.8098,-74.2026,24.0,1.3027,31.26,completed,8,3,2,1,0
B005526,C0057,W0004,P0004,overnight,2024-02-07T14:45:00,720,07079,40.7565,-74.2654,55.0,1.0113,55.62,completed,14,2,2,0,0
B005527,C0059,W0005,P0008,walk_30,2024-02-06T07:00:00,30,07103,40.7282,-74.2107,16.0,1.1789,18.86,completed,7,1,2,1,0
B005528,C0059,W0005,P0008,walk_30,2024-02-09T15:00:00,30,07103,40.7282,-74.2107,16.0,0.981,15.7,completed,15,4,2,0,0
B005529,C0001,W0006,P0043,overnight,2024-02-13T15:45:00,720,07017,40.7651,-74.2099,55.0,0.9819,54.0,completed,15,1,2,0,0
B005530,C0001,W0004,P0043,drop_in,2024-02-14T16:15:00,20,07017,40.7651,-74.2099,14.0,1.011,14.15,completed,16,2,2,0,0
B005531,C0001,W0002,P0043,walk_30,2024-02-17T10:15:00,30,07017,40.7651,-74.2099,16.0,0.9355,14.97,completed,10,5,2,0,1
B005532,C0002,W0001,P0012,walk_30,2024-02-15T07:30:00,30,07043,40.8293,-74.1943,16.0,1.1794,18.87,completed,7,3,2,1,0
B005533,C0002,W0002,P0012,walk_30,2024-02-17T10:15:00,30,07043,40.8293,-74.1943,16.0,0.9385,15.02,completed,10,5,2,0,1
B005534,C0002,W0003,P0012,walk_30,2024-02-12T19:00:00,30,07043,40.8293,-74.1943,16.0,1.1585,18.54,completed,19,0,2,1,0
B005535,C0002,W0004,P0012,walk_30,2024-02-16T09:15:00,30,07043,40.8293,-74.1943,16.0,1.3263,21.22,completed,9,4,2,1,0
B005536,C0002,W0003,P0012,walk_60,2024-02-14T19:00:00,60,07043,40.8293,-74.1943,24.0,1.2099,29.04,completed,19,2,2,1,0
B005537,C0003,W0003,P0018,walk_30,2024-02-15T08:45:00,30,07018,40.7537,-74.2321,16.0,1.2647,20.24,completed,8,3,2,1,0
B005538,C0003,W0005,P0041,walk_60,2024-02-15T08:30:00,60,07018,40.7537,-74.2321,24.0,1.2582,30.2,completed,8,3,2,1,0
B005539,C0006,W0007,P0062,drop_in,2024-02-14T10:45:00,20,07043,40.8293,-74.1943,14.0,0.9917,13.88,completed,10,2,2,0,0
B005540,C0006,W0001,P0015,walk_30,2024-02-17T13:15:00,30,07043,40.8293,-74.1943,16.0,0.9741,15.59,completed,13,5,2,0,1
B005541,C0007,W0003,P0031,walk_60,2024-02-12T10:30:00,60,07305,40.6987,-74.0876,24.0,1.0034,24.08,completed,10,0,2,0,0
B005542,C0007,W0005,P0031,drop_in,2024-02-12T07:45:00,20,07305,40.6987,-74.0876,14.0,1.3114,18.36,completed,7,0,2,1,0
B005543,C0009,W0003,P0002,walk_30,2024-02-16T14:15:00,30,07103,40.7282,-74.2107,16.0,1.0138,16.22,completed,14,4,2,0,0
B005544,C0012,W0006,P0029,walk_30,2024-02-12T17:45:00,30,07043,40.8293,-74.1943,16.0,1.2122,19.4,completed,17,0,2,1,0
B005545,C0012,W0005,P0029,overnight,2024-02-14T18:30:00,720,07043,40.8293,-74.1943,55.0,1.162,63.91,completed,18,2,2,1,0
B005546,C0012,W0005,P0029,drop_in,2024-02-16T08:00:00,20,07043,40.8293,-74.1943,14.0,1.2362,17.31,completed,8,4,2,1,0
B005547,C0014,W0004,P0024,walk_30,2024-02-17T11:30:00,30,07305,40.6987,-74.0876,16.0,1.0018,16.03,completed,11,5,2,0,1
B005548,C0017,W0007,P0019,drop_in,2024-02-14T18:45:00,20,07201,40.6634,-74.2107,14.0,1.1465,16.05,completed,18,2,2,1,0
B005549,C0017,W0003,P0019,walk_30,2024-02-12T09:45:00,30,07201,40.6634,-74.2107,16.0,1.2175,19.48,cancelled,9,0,2,1,0
B005550,C0018,W0007,P0020,drop_in,2024-02-14T09:45:00,20,07108,40.7151,-74.2154,14.0,1.3293,18.61,completed,9,2,2,1,0
B005551,C0018,W0003,P0020,drop_in,2024-02-15T19:15:00,20,07108,40.7151,-74.2154,14.0,1.1528,16.14,completed,19,3,2,1,0
B005552,C0018,W0005,P0020,walk_30,2024-02-16T14:15:00,30,07108,40.7151,-74.2154,16.0,1.0113,16.18,completed,14,4,2,0,0
B005553,C0019,W0005,P0034,walk_30,2024-02-11T18:15:00,30,07042,40.8098,-74.2026,16.0,1.0507,16.81,completed,18,6,2,1,1
B005554,C0019,W0002,P0037,walk_30,2024-02-17T18:30:00,30,07042,40.8098,-74.2026,16.0,1.0908,17.45,completed,18,5,2,1,1
B005555,C0019,W0005,P0037,walk_60,2024-02-15T11:45:00,60,07042,40.8098,-74.2026,24.0,1.0693,25.66,no_show,11,3,2,0,0
B005556,C0021,W0004,P0052,drop_in,2024-02-13T12:45:00,20,07302,40.7178,-74.0431,14.0,1.0872,15.22,completed,12,1,2,0,0
B005557,C0022,W0006,P0004,walk_60,2024-02-13T07:45:00,60,07106,40.7432,-74.2365,24.0,1.2813,30.75,completed,7,1,2,1,0
B005558,C0022,W0008,P0004,walk_60,2024-02-16T09:30:00,60,07106,40.7432,-74.2365,24.0,1.265,30.36,completed,9,4,2,1,0
B005559,C0022,W0002,P0004,walk_30,2024-02-13T09:30:00,30,07106,40.7432,-74.2365,16.0,1.3225,21.16,completed,9,1,2,1,0
B005560,C0023,W0005,P0056,drop_in,2024-02-14T20:45:00,20,07042,40.8098,-74.2026,14.0,1.0353,14.49,completed,20,2,2,0,0
B005561,C0027,W0003,P0021,overnight,2024-02-14T08:15:00,720,07083,40.6998,-74.2612,55.0,1.1799,64.89,completed,8,2,2,1,0
B005562,C0028,W0006,P0040,drop_in,2024-02-13T18:45:00,20,07103,40.7282,-74.2107,14.0,1.2392,17.35,completed,18,1,2,1,0
B005563,C0028,W0001,P0040,walk_30,2024-02-12T09:00:00,30,07103,40.7282,-74.2107,16.0,1.1984,19.17,no_show,9,0,2,1,0
B005564,C0029,W0008,P0067,walk_60,2024-02-15T17:45:00,60,07106,40.7432,-74.2365,24.0,1.1815,28.36,completed,17,3,2,1,0
B005565,C0029,W0001,P0058,walk_30,2024-02-13T18:15:00,30,07106,40.7432,-74.2365,16.0,1.164,18.62,completed,18,1,2,1,0
B005566,C0029,W0001,P0067,walk_30,2024-02-11T18:30:00,30,07106,40.7432,-74.2365,16.0,1.0668,17.07,completed,18,6,2,1,1
B005567,C0029,W0006,P0067,walk_30,2024-02-12T16:15:00,30,07106,40.7432,-74.2365,16.0,0.9791,15.67,completed,16,0,2,0,0
B005568,C0029,W0003,P0058,walk_60,2024-02-13T15:15:00,60,07106,40.7432,-74.2365,24.0,1.0207,24.5,completed,15,1,2,0,0
B005569,C0029,W0007,P0058,walk_30,2024-02-14T10:45:00,30,07106,40.7432,-74.2365,16.0,0.9877,15.8,completed,10,2,2,0,0
B005570,C0030,W0007,P0035,overnight,2024-02-15T09:00:00,720,07201,40.6634,-74.2107,55.0,1.2076,66.42,completed,9,3,2,1,0
B005571,C0030,W0003,P0035,walk_30,2024-02-11T09:45:00,30,07201,40.6634,-74.2107,16.0,1.1456,18.33,completed,9,6,2,1,1
B005572,C0030,W0003,P0035,walk_60,2024-02-11T18:30:00,60,07201,40.6634,-74.2107,24.0,1.0843,26.02,completed,18,6,2,1,1
B005573,C0031,W0005,P0006,drop_in,2024-02-13T10:45:00,20,07208,40.6734,-74.1987,14.0,0.9988,13.98,completed,10,1,2,0,0
B005574,C0031,W0008,P0006,walk_30,2024-02-13T08:15:00,30,07208,40.6734,-74.1987,16.0,1.2879,20.61,completed,8,1,2,1,0
B005575,C0031,W0002,P0006,drop_in,2024-02-15T07:45:00,20,07208,40.6734,-74.1987,14.0,1.3039,18.25,completed,7,3,2,1,0
B005576,C0032,W0001,P0038,drop_in,2024-02-15T16:15:00,20,07018,40.7537,-74.2321,14.0,1.0354,14.5,completed,16,3,2,0,0
B005577,C0032,W0006,P0038,drop_in,2024-02-14T09:45:00,20,07018,40.7537,-74.2321,14.0,1.2098,16.94,completed,9,2,2,1,0
B005578,C0033,W0002,P0007,walk_60,2024-02-11T06:15:00,60,07042,40.8098,-74.2026,24.0,0.9509,22.82,completed,6,6,2,0,1
B005579,C0034,W0003,P0048,walk_60,2024-02-13T19:30:00,60,07201,40.6634,-74.2107,24.0,1.1349,27.24,no_show,19,1,2,1,0
B005580,C0034,W0003,P0048,walk_30,2024-02-12T10:15:00,30,07201,40.6634,-74.2107,16.0,0.9915,15.86,completed,10,0,2,0,0
B005581,C0034,W0003,P0048,walk_60,2024-02-14T19:30:00,60,07201,40.6634,-74.2107,24.0,1.1442,27.46,completed,19,2,2,1,0
B005582,C0034,W0003,P0048,walk_30,2024-02-13T09:45:00,30,07201,40.6634,-74.2107,16.0,1.2099,19.36,completed,9,1,2,1,0
B005583,C0035,W0006,P0014,walk_30,2024-02-14T18:30:00,30,07302,40.7178,-74.0431,16.0,1.1765,18.82,completed,18,2,2,1,0
B005584,C0035,W0006,P0066,overnight,2024-02-14T08:30:00,720,07302,40.7178,-74.0431,55.0,1.1983,65.91,completed,8,2,2,1,0
B005585,C0035,W0004,P0066,walk_30,2024-02-12T09:00:00,30,07302,40.7178,-74.0431,16.0,1.2759,20.41,completed,9,0,2,1,0
B005586,C0035,W0008,P0066,walk_30,2024-02-11T20:15:00,30,07302,40.7178,-74.0431,16.0,0.9387,15.02,completed,20,6,2,0,1
B005587,C0036,W0006,P0012,walk_30,2024-02-13T10:45:00,30,07042,40.8098,-74.2026,16.0,0.9786,15.66,completed,10,1,2,0,0
B005588,C0036,W0002,P0005,drop_in,2024-02-13T11:45:00,20,07042,40.8098,-74.2026,14.0,1.0907,15.27,completed,11,1,2,0,0
B005589,C0036,W0005,P0012,walk_30,2024-02-15T11:00:00,30,07042,40.8098,-74.2026,16.0,1.0824,17.32,completed,11,3,2,0,0
B005590,C0037,W0002,P0027,drop_in,2024-02-17T09:15:00,20,07042,40.8098,-74.2026,14.0,1.1523,16.13,completed,9,5,2,1,1
B005591,C0037,W0006,P0027,walk_30,2024-02-17T14:15:00,30,07042,40.8098,-74.2026,16.0,0.9347,14.96,completed,14,5,2,0,1
B005592,C0038,W0006,P0051,walk_60,2024-02-13T19:30:00,60,07103,40.7282,-74.2107,24.0,1.2376,29.7,completed,19,1,2,1,0
B005593,C0038,W0008,P0060,walk_30,2024-02-14T19:00:00,30,07103,40.7282,-74.2107,16.0,1.1454,18.33,completed,19,2,2,1,0
B005594,C0038,W0001,P0051,walk_30,2024-02-16T09:15:00,30,07103,40.7282,-74.2107,16.0,1.218,19.49,completed,9,4,2,1,0
B005595,C0040,W0006,P0019,walk_30,2024-02-13T11:45:00,30,07302,40.7178,-74.0431,16.0,1.0719,17.15,completed,11,1,2,0,0
B005596,C0041,W0005,P0032,walk_60,2024-02-12T19:00:00,60,07042,40.8098,-74.2026,24.0,1.2356,29.65,completed,19,0,2,1,0
B005597,C0041,W0006,P0032,walk_30,2024-02-11T11:30:00,30,07042,40.8098,-74.2026,16.0,0.9874,15.8,completed,11,6,2,0,1
B005598,C0041,W0002,P0032,walk_60,2024-02-13T19:00:00,60,07042,40.8098,-74.2026,24.0,1.1457,27.5,completed,19,1,2,1,0
B005599,C0041,W0002,P0032,walk_30,2024-02-13T17:15:00,30,07042,40.8098,-74.2026,16.0,1.1474,18.36,completed,17,1,2,1,0
B005600,C0043,W0006,P0032,walk_30,2024-02-13T15:45:00,30,07083,40.6998,-74.2612,16.0,0.9882,15.81,completed,15,1,2,0,0
B005601,C0043,W0005,P0023,overnight,2024-02-11T18:00:00,720,07083,40.6998,-74.2612,55.0,1.0665,58.66,no_show,18,6,2,1,1
B005602,C0044,W0008,P0010,drop_in,2024-02-12T11:45:00,20,07208,40.6734,-74.1987,14.0,1.0638,14.89,completed,11,0,2,0,0
B005603,C0046,W0001,P0033,walk_30,2024-02-17T07:45:00,30,07083,40.6998,-74.2612,16.0,1.1136,17.82,completed,7,5,2,1,1
B005604,C0046,W0003,P0010,walk_30,2024-02-12T19:30:00,30,07083,40.6998,-74.2612,16.0,1.2365,19.78,completed,19,0,2,1,0
B005605,C0046,W0002,P0033,drop_in,2024-02-16T12:45:00,20,07083,40.6998,-74.2612,14.0,1.064,14.9,completed,12,4,2,0,0
B005606,C0046,W0002,P0033,walk_60,2024-02-13T15:45:00,60,07083,40.6998,-74.2612,24.0,0.9999,24.0,completed,15,1,2,0,0
B005607,C0048,W0002,P0069,walk_30,2024-02-11T08:30:00,30,07103,40.7282,-74.2107,16.0,1.1688,18.7,completed,8,6,2,1,1
B005608,C0048,W0001,P0055,walk_60,2024-02-16T09:15:00,60,07103,40.7282,-74.2107,24.0,1.3329,31.99,completed,9,4,2,1,0
B005609,C0050,W0003,P0059,overnight,2024-02-16T12:30:00,720,07201,40.6634,-74.2107,55.0,1.0611,58.36,completed,12,4,2,0,0
B005610,C0050,W0007,P0006,overnight,2024-02-12T18:00:00,720,07201,40.6634,-74.2107,55.0,1.2543,68.99,completed,18,0,2,1,0
B005611,C0052,W0002,P0057,walk_60,2024-02-16T07:45:00,60,07042,40.8098,-74.2026,24.0,1.2911,30.99,completed,7,4,2,1,0
B005612,C0052,W0005,P0022,walk_30,2024-02-13T10:30:00,30,07042,40.8098,-74.2026,16.0,1.0377,16.6,completed,10,1,2,0,0
B005613,C0053,W0008,P0039,walk_30,2024-02-12T09:30:00,30,07208,40.6734,-74.1987,16.0,1.2816,20.51,completed,9,0,2,1,0
B005614,C0054,W0001,P0065,drop_in,2024-02-14T09:30:00,20,07108,40.7151,-74.2154,14.0,1.2375,17.32,completed,9,2,2,1,0
B005615,C0055,W0007,P0028,walk_30,2024-02-14T07:30:00,30,07305,40.6987,-74.0876,16.0,1.2797,20.48,completed,7,2,2,1,0
B005616,C0055,W0003,P0028,walk_30,2024-02-14T07:00:00,30,07305,40.6987,-74.0876,16.0,1.1782,18.85,completed,7,2,2,1,0
B005617,C0056,W0006,P0029,walk_30,2024-02-17T08:45:00,30,07042,40.8098,-74.2026,16.0,1.0791,17.27,completed,8,5,2,1,1
B005618,C0056,W0006,P0029,walk_30,2024-02-17T18:00:00,30,07042,40.8098,-74.2026,16.0,1.0324,16.52,completed,18,5,2,1,1
B005619,C0057,W0004,P0004,walk_30,2024-02-17T18:15:00,30,07079,40.7565,-74.2654,16.0,1.0829,17.33,completed,18,5,2,1,1
B005620,C0058,W0002,P0045,walk_30,2024-02-13T18:00:00,30,07106,40.7432,-74.2365,16.0,1.1266,18.03,completed,18,1,2,1,0
B005621,C0059,W0007,P0008,walk_60,2024-02-12T07:45:00,60,07103,40.7282,-74.2107,24.0,1.2594,30.23,completed,7,0,2,1,0
B005622,C0060,W0008,P0047,walk_60,2024-02-17T06:45:00,60,07052,40.8051,-74.2543,24.0,0.9697,23.27,completed,6,5,2,0,1
B005623,C0060,W0008,P0047,walk_30,2024-02-11T09:30:00,30,07052,40.8051,-74.2543,16.0,1.1413,18.26,completed,9,6,2,1,1
B005624,C0001,W0006,P0043,walk_30,2024-02-18T12:00:00,30,07017,40.7651,-74.2099,16.0,0.993,15.89,completed,12,6,2,0,1
B005625,C0002,W0005,P0012,walk_30,2024-02-22T08:45:00,30,07043,40.8293,-74.1943,16.0,1.1786,18.86,completed,8,3,2,1,0
B005626,C0002,W0006,P0012,overnight,2024-02-19T16:30:00,720,07043,40.8293,-74.1943,55.0,1.0198,56.09,completed,16,0,2,0,0
B005627,C0002,W0003,P0012,walk_60,2024-02-18T16:15:00,60,07043,40.8293,-74.1943,24.0,0.9489,22.77,completed,16,6,2,0,1
B005628,C0004,W0004,P0042,walk_30,2024-02-24T17:00:00,30,07018,40.7537,-74.2321,16.0,1.0661,17.06,completed,17,5,2,1,1
B005629,C0004,W0005,P0042,drop_in,2024-02-23T17:45:00,20,07018,40.7537,-74.2321,14.0,1.1675,16.34,completed,17,4,2,1,0
B005630,C0004,W0007,P0042,overnight,2024-02-20T07:00:00,720,07018,40.7537,-74.2321,55.0,1.295,71.22,completed,7,1,2,1,0
B005631,C0004,W0008,P0042,overnight,2024-02-23T20:45:00,720,07018,40.7537,-74.2321,55.0,0.9989,54.94,completed,20,4,2,0,0
B005632,C0005,W0008,P0016,walk_30,2024-02-19T08:00:00,30,07017,40.7651,-74.2099,16.0,1.2165,19.46,completed,8,0,2,1,0
B005633,C0005,W0008,P0016,walk_30,2024-02-20T16:45:00,30,07017,40.7651,-74.2099,16.0,0.9996,15.99,no_show,16,1,2,0,0
B005634,C0005,W0005,P0016,walk_30,2024-02-22T09:30:00,30,07017,40.7651,-74.2099,16.0,1.261,20.18,completed,9,3,2,1,0
B005635,C0006,W0002,P0015,walk_30,2024-02-22T20:45:00,30,07043,40.8293,-74.1943,16.0,0.9981,15.97,completed,20,3,2,0,0
B005636,C0006,W0004,P0015,drop_in,2024-02-24T14:00:00,20,07043,40.8293,-74.1943,14.0,0.9633,13.49,completed,14,5,2,0,1
B005637,C0007,W0003,P0031,overnight,2024-02-21T19:00:00,720,07305,40.6987,-74.0876,55.0,1.2293,67.61,completed,19,2,2,1,0
B005638,C0008,W0004,P0031,walk_60,2024-02-18T07:45:00,60,07103,40.7282,-74.2107,24.0,1.1059,26.54,completed,7,6,2,1,1
B005639,C0010,W0004,P0040,walk_30,2024-02-19T16:00:00,30,07018,40.7537,-74.2321,16.0,1.0111,16.18,completed,16,0,2,0,0
B005640,C0011,W0003,P0063,walk_60,2024-02-23T07:45:00,60,07108,40.7151,-74.2154,24.0,1.2346,29.63,completed,7,4,2,1,0
B005641,C0012,W0003,P0029,walk_60,2024-02-24T09:30:00,60,07043,40.8293,-74.1943,24.0,1.1405,27.37,completed,9,5,2,1,1
B005642,C0012,W0008,P0029,walk_30,2024-02-22T08:30:00,30,07043,40.8293,-74.1943,16.0,1.2518,20.03,completed,8,3,2,1,0
