review_id,booking_id,client_id,walker_id,rating,body,sentiment_label,posted_at
R003649,B005480,C0029,W0004,5,Our anxious dog warmed up to Jordan immediately. That says everything.,positive,2024-02-11T05:30:00
R003650,B005482,C0030,W0003,5,Best walker we've ever had. Stella gets so excited when Cleo arrives.,positive,2024-02-10T09:30:00
R003651,B005483,C0030,W0007,5,Natalie goes above and beyond. Highly recommend to anyone in the area.,positive,2024-02-10T19:00:00
R003652,B005485,C0031,W0003,5,Our anxious dog warmed up to Cleo immediately. That says everything.,positive,2024-02-06T17:30:00
R003653,B005487,C0033,W0002,5,Stella absolutely adores Devon. We feel so lucky to have found her.,positive,2024-02-12T20:15:00
R003654,B005489,C0034,W0007,4,Best walker we've ever had. Coco gets so excited when Natalie arrives.,positive,2024-02-04T11:30:00
R003655,B005491,C0035,W0004,5,Best walker we've ever had. Molly gets so excited when Jordan arrives.,positive,2024-02-10T06:30:00
R003656,B005492,C0035,W0005,5,Best walker we've ever had. Molly gets so excited when Priya arrives.,positive,2024-02-07T05:00:00
R003657,B005493,C0035,W0001,5,"Professional, caring, and thorough. Amara sends detailed reports after each visit.",positive,2024-02-09T10:15:00
R003658,B005494,C0035,W0002,5,Molly absolutely adores Devon. We feel so lucky to have found her.,positive,2024-02-05T11:30:00
R003659,B005495,C0036,W0005,5,Best walker we've ever had. Harley gets so excited when Priya arrives.,positive,2024-02-06T19:30:00
R003660,B005496,C0036,W0005,5,"Professional, caring, and thorough. Priya sends detailed reports after each visit.",positive,2024-02-10T14:30:00
R003661,B005497,C0037,W0005,2,Walk was cut short. Bentley came back with energy still to burn.,negative,2024-02-09T16:15:00
R003662,B005498,C0038,W0006,5,Chris is so reliable and sends great photo updates every time.,positive,2024-02-09T05:00:00
R003663,B005500,C0038,W0002,4,Devon treats Shadow like her own. We couldn't ask for more.,positive,2024-02-08T18:30:00
R003664,B005501,C0040,W0007,5,Natalie is so reliable and sends great photo updates every time.,positive,2024-02-12T02:45:00
R003665,B005504,C0042,W0001,3,Decent service. Lily seems happy enough after walks.,neutral,2024-02-05T17:30:00
R003666,B005505,C0042,W0006,3,Good experience overall. Lily was well taken care of.,neutral,2024-02-09T14:00:00
R003667,B005508,C0043,W0006,2,Felt rushed. Would have appreciated more care with Lucy.,negative,2024-02-09T12:15:00
R003668,B005509,C0044,W0003,5,5 stars every time. Dexter has improved so much with consistent walks.,positive,2024-02-04T17:15:00
R003669,B005510,C0045,W0008,5,Marcus treats Ollie like her own. We couldn't ask for more.,positive,2024-02-10T07:45:00
R003670,B005511,C0046,W0005,5,"Professional, caring, and thorough. Priya sends detailed reports after each visit.",positive,2024-02-07T03:30:00
R003671,B005512,C0047,W0004,5,Best walker we've ever had. Sam gets so excited when Jordan arrives.,positive,2024-02-07T09:30:00
R003672,B005513,C0047,W0001,5,Absolutely love Amara! Sam is always tired and happy after walks.,positive,2024-02-05T10:45:00
R003673,B005515,C0048,W0007,5,Absolutely love Natalie! Zoe is always tired and happy after walks.,positive,2024-02-10T13:00:00
R003674,B005517,C0049,W0001,5,Lily absolutely adores Amara. We feel so lucky to have found her.,positive,2024-02-06T06:30:00
R003675,B005518,C0050,W0007,1,Walk was cut short. Sam came back with energy still to burn.,negative,2024-02-08T11:00:00
R003676,B005519,C0050,W0007,4,Natalie is so reliable and sends great photo updates every time.,positive,2024-02-11T12:15:00
R003677,B005521,C0050,W0003,3,"Solid service, no complaints. Sam always comes back walked.",neutral,2024-02-07T08:30:00
R003678,B005522,C0052,W0005,5,"Professional, caring, and thorough. Priya sends detailed reports after each visit.",positive,2024-02-04T22:00:00
R003679,B005523,C0053,W0006,4,Chris goes above and beyond. Highly recommend to anyone in the area.,positive,2024-02-07T13:30:00
R003680,B005525,C0056,W0002,5,Finn absolutely adores Devon. We feel so lucky to have found her.,positive,2024-02-09T04:15:00
R003681,B005526,C0057,W0004,5,Bear absolutely adores Jordan. We feel so lucky to have found her.,positive,2024-02-08T15:45:00
R003682,B005527,C0059,W0005,4,Priya treats Ruby like her own. We couldn't ask for more.,positive,2024-02-07T15:00:00
R003683,B005529,C0001,W0006,5,Our anxious dog warmed up to Chris immediately. That says everything.,positive,2024-02-15T03:45:00
R003684,B005530,C0001,W0004,5,Our anxious dog warmed up to Jordan immediately. That says everything.,positive,2024-02-15T05:15:00
R003685,B005531,C0001,W0002,3,Nothing to complain about. Would use again.,neutral,2024-02-17T20:15:00
R003686,B005532,C0002,W0001,5,Amara is so reliable and sends great photo updates every time.,positive,2024-02-17T16:30:00
R003687,B005533,C0002,W0002,5,Devon goes above and beyond. Highly recommend to anyone in the area.,positive,2024-02-17T16:15:00
R003688,B005535,C0002,W0004,5,Jordan goes above and beyond. Highly recommend to anyone in the area.,positive,2024-02-19T07:15:00
R003689,B005536,C0002,W0003,4,Cleo is so reliable and sends great photo updates every time.,positive,2024-02-16T09:00:00
R003690,B005537,C0003,W0003,4,5 stars every time. Cooper has improved so much with consistent walks.,positive,2024-02-18T06:45:00
R003691,B005538,C0003,W0005,5,Best walker we've ever had. Louie gets so excited when Priya arrives.,positive,2024-02-16T10:30:00
R003692,B005539,C0006,W0007,5,Natalie treats Bruno like her own. We couldn't ask for more.,positive,2024-02-16T01:45:00
R003693,B005540,C0006,W0001,5,"Professional, caring, and thorough. Amara sends detailed reports after each visit.",positive,2024-02-19T07:15:00
R003694,B005541,C0007,W0003,5,5 stars every time. Penny has improved so much with consistent walks.,positive,2024-02-15T04:30:00
R003695,B005542,C0007,W0005,5,Penny absolutely adores Priya. We feel so lucky to have found her.,positive,2024-02-13T19:45:00
R003696,B005543,C0009,W0003,4,Absolutely love Cleo! Rosie is always tired and happy after walks.,positive,2024-02-19T01:15:00
R003697,B005544,C0012,W0006,4,Best walker we've ever had. Bentley gets so excited when Chris arrives.,positive,2024-02-13T09:45:00
R003698,B005545,C0012,W0005,4,Priya treats Bentley like her own. We couldn't ask for more.,positive,2024-02-15T22:30:00
R003699,B005546,C0012,W0005,5,Best walker we've ever had. Bentley gets so excited when Priya arrives.,positive,2024-02-17T01:00:00
R003700,B005547,C0014,W0004,5,Best walker we've ever had. Gracie gets so excited when Jordan arrives.,positive,2024-02-18T03:30:00
R003701,B005550,C0018,W0007,5,Best walker we've ever had. Harley gets so excited when Natalie arrives.,positive,2024-02-15T02:45:00
R003702,B005552,C0018,W0005,5,Priya treats Harley like her own. We couldn't ask for more.,positive,2024-02-18T19:15:00
R003703,B005554,C0019,W0002,5,Always on time and so communicative. Devon is a gem.,positive,2024-02-19T13:30:00
R003704,B005556,C0021,W0004,4,"Professional, caring, and thorough. Jordan sends detailed reports after each visit.",positive,2024-02-16T01:45:00
R003705,B005557,C0022,W0006,4,Best walker we've ever had. Bear gets so excited when Chris arrives.,positive,2024-02-14T17:45:00
R003706,B005558,C0022,W0008,5,Absolutely love Marcus! Bear is always tired and happy after walks.,positive,2024-02-17T22:30:00
R003707,B005559,C0022,W0002,5,Absolutely love Devon! Bear is always tired and happy after walks.,positive,2024-02-14T05:30:00
R003708,B005560,C0023,W0005,5,Priya treats Gracie like her own. We couldn't ask for more.,positive,2024-02-17T16:45:00
R003709,B005561,C0027,W0003,4,Absolutely love Cleo! Bentley is always tired and happy after walks.,positive,2024-02-14T19:15:00
R003710,B005562,C0028,W0006,5,Our anxious dog warmed up to Chris immediately. That says everything.,positive,2024-02-16T08:45:00
R003711,B005565,C0029,W0001,5,Our anxious dog warmed up to Amara immediately. That says everything.,positive,2024-02-15T14:15:00
R003712,B005566,C0029,W0001,3,Good experience overall. Mochi was well taken care of.,neutral,2024-02-13T19:30:00
R003713,B005567,C0029,W0006,5,5 stars every time. Mochi has improved so much with consistent walks.,positive,2024-02-12T22:15:00
R003714,B005569,C0029,W0007,4,Best walker we've ever had. Angel gets so excited when Natalie arrives.,positive,2024-02-15T12:45:00
R003715,B005570,C0030,W0007,5,Stella absolutely adores Natalie. We feel so lucky to have found her.,positive,2024-02-15T16:00:00
R003716,B005573,C0031,W0005,5,"Professional, caring, and thorough. Priya sends detailed reports after each visit.",positive,2024-02-13T21:45:00
R003717,B005575,C0031,W0002,4,Our anxious dog warmed up to Devon immediately. That says everything.,positive,2024-02-17T21:45:00
R003718,B005576,C0032,W0001,5,Bella absolutely adores Amara. We feel so lucky to have found her.,positive,2024-02-16T17:15:00
R003719,B005578,C0033,W0002,4,Absolutely love Devon! Zoe is always tired and happy after walks.,positive,2024-02-13T18:15:00
R003720,B005581,C0034,W0003,4,Cleo goes above and beyond. Highly recommend to anyone in the area.,positive,2024-02-16T11:30:00
R003721,B005583,C0035,W0006,5,Chris is so reliable and sends great photo updates every time.,positive,2024-02-15T18:30:00
R003722,B005584,C0035,W0006,5,Absolutely love Chris! Murphy is always tired and happy after walks.,positive,2024-02-15T08:30:00
R003723,B005585,C0035,W0004,3,"Reliable and punctual. Does what's asked, communication is fine.",neutral,2024-02-13T19:00:00
R003724,B005586,C0035,W0008,4,Best walker we've ever had. Murphy gets so excited when Marcus arrives.,positive,2024-02-12T12:15:00
R003725,B005587,C0036,W0006,5,Always on time and so communicative. Chris is a gem.,positive,2024-02-14T05:45:00
R003726,B005588,C0036,W0002,5,Our anxious dog warmed up to Devon immediately. That says everything.,positive,2024-02-14T05:45:00
R003727,B005589,C0036,W0005,3,Priya is professional. Walks are on schedule.,neutral,2024-02-16T16:00:00
R003728,B005590,C0037,W0002,4,Our anxious dog warmed up to Devon immediately. That says everything.,positive,2024-02-18T03:15:00
R003729,B005591,C0037,W0006,5,Bentley absolutely adores Chris. We feel so lucky to have found her.,positive,2024-02-18T00:15:00
R003730,B005592,C0038,W0006,5,Chris treats Ellie like her own. We couldn't ask for more.,positive,2024-02-14T19:30:00
R003731,B005593,C0038,W0008,2,"Not a bad walker but not consistent. Some days great, some days not.",negative,2024-02-17T00:00:00
R003732,B005595,C0040,W0006,5,Chris treats Shadow like her own. We couldn't ask for more.,positive,2024-02-15T07:45:00
R003733,B005596,C0041,W0005,3,"Solid service, no complaints. Lucy always comes back walked.",neutral,2024-02-13T03:00:00
R003734,B005597,C0041,W0006,5,Chris goes above and beyond. Highly recommend to anyone in the area.,positive,2024-02-13T19:30:00
R003735,B005598,C0041,W0002,1,Walk was cut short. Lucy came back with energy still to burn.,negative,2024-02-14T07:00:00
R003736,B005599,C0041,W0002,1,Expected GPS updates but didn't receive any for this walk.,negative,2024-02-13T20:15:00
R003737,B005600,C0043,W0006,5,Chris is so reliable and sends great photo updates every time.,positive,2024-02-15T02:45:00
R003738,B005602,C0044,W0008,3,Nothing to complain about. Would use again.,neutral,2024-02-13T09:45:00
R003739,B005603,C0046,W0001,4,Best walker we've ever had. Gracie gets so excited when Amara arrives.,positive,2024-02-18T00:45:00
R003740,B005604,C0046,W0003,5,Cleo treats Dexter like her own. We couldn't ask for more.,positive,2024-02-13T00:30:00
R003741,B005605,C0046,W0002,5,"Professional, caring, and thorough. Devon sends detailed reports after each visit.",positive,2024-02-18T18:45:00
R003742,B005606,C0046,W0002,4,Best walker we've ever had. Gracie gets so excited when Devon arrives.,positive,2024-02-14T06:45:00
R003743,B005607,C0048,W0002,5,Devon is so reliable and sends great photo updates every time.,positive,2024-02-11T20:30:00
R003744,B005608,C0048,W0001,5,Our anxious dog warmed up to Amara immediately. That says everything.,positive,2024-02-17T08:15:00
R003745,B005609,C0050,W0003,5,Absolutely love Cleo! Sam is always tired and happy after walks.,positive,2024-02-16T14:30:00
R003746,B005610,C0050,W0007,5,Natalie is so reliable and sends great photo updates every time.,positive,2024-02-14T09:00:00
R003747,B005611,C0052,W0002,5,Always on time and so communicative. Devon is a gem.,positive,2024-02-18T10:45:00
R003748,B005613,C0053,W0008,5,Absolutely love Marcus! Penny is always tired and happy after walks.,positive,2024-02-12T23:30:00
R003749,B005614,C0054,W0001,4,"Professional, caring, and thorough. Amara sends detailed reports after each visit.",positive,2024-02-16T21:30:00
R003750,B005615,C0055,W0007,5,Natalie is so reliable and sends great photo updates every time.,positive,2024-02-17T05:30:00
R003751,B005616,C0055,W0003,5,Our anxious dog warmed up to Cleo immediately. That says everything.,positive,2024-02-16T02:00:00
R003752,B005619,C0057,W0004,4,Bear absolutely adores Jordan. We feel so lucky to have found her.,positive,2024-02-20T02:15:00
R003753,B005622,C0060,W0008,3,Good experience overall. Bruno was well taken care of.,neutral,2024-02-19T13:45:00
R003754,B005624,C0001,W0006,4,Best walker we've ever had. Maggie gets so excited when Chris arrives.,positive,2024-02-20T05:00:00
R003755,B005625,C0002,W0005,4,Priya goes above and beyond. Highly recommend to anyone in the area.,positive,2024-02-22T09:45:00
R003756,B005627,C0002,W0003,4,Cleo treats Harley like her own. We couldn't ask for more.,positive,2024-02-19T12:15:00
R003757,B005628,C0004,W0004,4,Jordan goes above and beyond. Highly recommend to anyone in the area.,positive,2024-02-26T05:00:00
R003758,B005629,C0004,W0005,4,Always on time and so communicative. Priya is a gem.,positive,2024-02-25T09:45:00
R003759,B005630,C0004,W0007,5,Natalie goes above and beyond. Highly recommend to anyone in the area.,positive,2024-02-21T08:00:00
R003760,B005632,C0005,W0008,5,Always on time and so communicative. Marcus is a gem.,positive,2024-02-21T10:00:00
R003761,B005634,C0005,W0005,4,Best walker we've ever had. Gus gets so excited when Priya arrives.,positive,2024-02-24T04:30:00
R003762,B005635,C0006,W0002,5,Best walker we've ever had. Rosie gets so excited when Devon arrives.,positive,2024-02-22T22:45:00
R003763,B005636,C0006,W0004,5,Best walker we've ever had. Rosie gets so excited when Jordan arrives.,positive,2024-02-24T18:00:00
R003764,B005637,C0007,W0003,5,Best walker we've ever had. Penny gets so excited when Cleo arrives.,positive,2024-02-21T21:00:00
R003765,B005638,C0008,W0004,5,Always on time and so communicative. Jordan is a gem.,positive,2024-02-18T23:45:00
R003766,B005639,C0010,W0004,4,5 stars every time. Zeus has improved so much with consistent walks.,positive,2024-02-19T21:00:00
R003767,B005641,C0012,W0003,5,Absolutely love Cleo! Bentley is always tired and happy after walks.,positive,2024-02-25T18:30:00
R003768,B005642,C0012,W0008,5,Our anxious dog warmed up to Marcus immediately. That says everything.,positive,2024-02-23T06:30:00
R003769,B005643,C0012,W0007,5,"Professional, caring, and thorough. Natalie sends detailed reports after each visit.",positive,2024-02-22T13:15:00
